Index,Price,Make,Model,Year,Passenger Doors,Passenger Capacity,Transmission,Drive type,0-60 mph,EPA mileage (combined),Horsepower,Horsepower RPM,Torque,Torque RPM,Cylinders,Base engine size,Engine type,Transmission,First Gear Ratio,Second Gear Ratio,Third Gear Ratio,Fourth Gear Ratio,Fifth Gear Ratio,Sixth Gear Ratio,Seventh Gear Ratio,Eighth Gear Ratio,Final Drive Axle Ratio,Reverse Ratio,Front Suspension Type,Rear Suspension Type,Front Brakes,Rear Brakes,Front Brake Rotor Diameter,Rear Brake Rotor Diameter,Rear Drum Brake Dimensions,Brake Type,ABS Brakes Type,Front Tire Size,Rear Tire Size,Front Wheel Diameter,Rear Wheel Diameter,Front Wheel Width,Rear Wheel Width,Rear Tire Size,Spare Tire Size,Front Wheel Material,Rear Wheel Material,Spare Wheel Material,TPMS,Curb weight,Fuel tank capacity,Dead Weight Hitch - Max Tongue Weight,Dead Weight Hitch - Max Trailer Weight,Max Trailering Capacity,Weight Distributing Hitch - Max Tongue Weight,Weight Distributing Hitch - Max Trailer Weight,Length,Width,Height,Wheelbase,Front track,Rear track,Ground clearance,Turning circle,Front head room,Front leg room,Front shoulder room,Front hip room,Rear head room,Rear leg room,Rear shoulder room,Rear hip room,3rd Row Head Room,3rd Row Leg Room,3rd Row Shoulder Room,3rd Row Hip Room
1215,20322,Honda,CR-Z,2016,2,2,,Front Wheel Drive,,37 mpg,130 hp,6000,127 ft-lbs.,1000,4,1.50 L,"					Gas",,,,,,,,,,4.2,5.67,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",11.10 in.,11.10 in.,NA in.,"					ABS Brakes",4-Wheel,P195/55VR16,P195/55VR16,16.00 in.,16.00 in.,6.00 in.,6.00 in.,P195/55VR16,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","2,747 lbs.",10.60 gal.,,,,,,161.50 in.,68.5,54.90 in.,95.90 in.,59.60 in.,59.50 in.,,33.50 ft.,36.90 in.,42.70 in.,53.80 in.,51.50 in.,,,,,,,,
1216,17143,Honda,Fit,2016,4,5,,Front Wheel Drive,,35 mpg,130 hp,6600,114 ft-lbs.,4600,4,1.50 L,"					Gas",,,,,,,,,,5.44,2.71,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Drum Brakes",10.30 in.,7.90 in.,7.9 in.,"					ABS Brakes",4-Wheel,P185/55HR16,P185/55HR16,16.00 in.,16.00 in.,6.00 in.,6.00 in.,P185/55HR16,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","2,642 lbs.",10.60 gal.,,,,,,160.00 in.,67,60.00 in.,99.60 in.,58.10 in.,57.70 in.,,35.10 ft.,38.00 in.,41.40 in.,54.80 in.,51.50 in.,37.60 in.,39.30 in.,52.60 in.,45.10 in.,,,,
1217,19998,Honda,HR-V,2016,4,5,,Front Wheel Drive,,31 mpg,141 hp,6500,127 ft-lbs.,4300,4,1.80 L,"					Gas",,,,,,,,,,5.44,2.71,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",11.50 in.,11.10 in.,NA in.,"					ABS Brakes",4-Wheel,P215/55VR17,P215/55VR17,17.00 in.,17.00 in.,6.50 in.,6.50 in.,P215/55VR17,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","2,947 lbs.",13.20 gal.,,,,,,169.10 in.,69.8,63.20 in.,102.80 in.,60.40 in.,60.60 in.,,37.40 ft.,37.60 in.,41.20 in.,56.80 in.,53.10 in.,38.30 in.,39.30 in.,54.50 in.,47.40 in.,,,,
1218,30942,Honda,Odyssey,2016,4,8,Transmission: 6-Speed Automatic,Front Wheel Drive,8.60 sec,22 mpg,248 hp,5700,250 ft-lbs.,4800,6,3.50 L,"					Gas",Transmission: 6-Speed Automatic,3.36,2.1,1.49,1.06,0.75,0.56,,,4.25,2.27,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,13.10 in.,NA in.,"					ABS Brakes",4-Wheel,P235/65TR17,P235/65TR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P235/65TR17,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,540 lbs.",21.00 gal.,350 lbs,"3,500 lbs",,350 lbs,"3,500 lbs",202.90 in.,79.2,68.40 in.,118.10 in.,68.10 in.,68.20 in.,4.50 in.,36.70 ft.,38.30 in.,40.90 in.,64.40 in.,58.20 in.,39.40 in.,40.90 in.,63.50 in.,66.10 in.,38.00 in.,42.40 in.,60.90 in.,48.40 in.
1219,30176,Honda,Pilot,2016,4,8,Transmission: 6-Speed Automatic,Front Wheel Drive,7.31 sec,22 mpg,280 hp,6000,262 ft-lbs.,4700,6,3.50 L,"					Gas",Transmission: 6-Speed Automatic,3.36,2.1,1.49,1.06,0.75,0.56,,,4.25,2.27,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,13.00 in.,NA in.,"					ABS Brakes",4-Wheel,P245/60HR18,P245/60HR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P245/60HR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,123 lbs.",19.50 gal.,350 lbs,"3,500 lbs","3,500 lbs",350 lbs,"3,500 lbs",194.50 in.,78.6,69.80 in.,111.00 in.,66.30 in.,66.30 in.,,39.40 ft.,39.50 in.,40.90 in.,62.00 in.,59.10 in.,39.90 in.,38.40 in.,62.00 in.,57.30 in.,38.90 in.,31.90 in.,57.60 in.,44.60 in.
1220,12753,Hyundai,Accent,2016,4,5,"Transmission: 6-Speed Automatic w/SHIFTRONIC -inc: active ECO system and Hillstart Assist Control, 2.937 Axle Ratio",Front Wheel Drive,8.70 sec,30 mpg,137 hp,6300,123 ft-lbs.,4850,4,1.60 L,"					Gas","Transmission: 6-Speed Automatic w/SHIFTRONIC -inc: active ECO system and Hillstart Assist Control, 2.937 Axle Ratio",4.44,2.73,1.83,1.39,1,0.77,,,2.94,3.44,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Drum Brakes",10.10 in.,,NA in.,"					ABS Brakes",4-Wheel,P175/70TR14,P175/70TR14,14.00 in.,14.00 in.,5.00 in.,5.00 in.,P175/70TR14,NA,Steel,Steel,NA,"					Tire Pressure Monitor","2,546 lbs.",11.40 gal.,,,,,,172.00 in.,66.9,57.10 in.,101.20 in.,59.30 in.,59.50 in.,5.50 in.,34.10 ft.,39.90 in.,41.80 in.,53.70 in.,51.30 in.,37.20 in.,33.30 in.,53.40 in.,47.20 in.,,,,
1221,31833,Hyundai,Azera,2016,4,5,"Transmission: 6-Speed Automatic w/SHIFTRONIC -inc: lock-up torque converter, shift lock and manual shift mode",Front Wheel Drive,6.27 sec,23 mpg,293 hp,6400,255 ft-lbs.,5200,6,3.30 L,"					Gas","Transmission: 6-Speed Automatic w/SHIFTRONIC -inc: lock-up torque converter, shift lock and manual shift mode",4.65,2.83,1.84,1.39,1,0.77,,,2.88,3.39,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,11.20 in.,NA in.,"					ABS Brakes",4-Wheel,P245/40VR19,P245/40VR19,19.00 in.,19.00 in.,8.00 in.,8.00 in.,P245/40VR19,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,871 lbs.",18.50 gal.,,,,,,193.70 in.,73.2,57.90 in.,112.00 in.,61.30 in.,61.30 in.,5.40 in.,36.50 ft.,38.30 in.,45.50 in.,58.30 in.,54.60 in.,37.30 in.,36.80 in.,56.40 in.,54.20 in.,,,,
1222,16038,Hyundai,Elantra,2016,4,5,Transmission: 6-Speed Automatic w/SHIFTRONIC -inc: Active ECO System,Front Wheel Drive,8.06 sec,27 mpg,173 hp,6500,154 ft-lbs.,4700,4,2.00 L,"					Gas",Transmission: 6-Speed Automatic w/SHIFTRONIC -inc: Active ECO System,4.44,2.73,1.83,1.39,1,0.77,,,3.27,3.44,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",11.00 in.,10.30 in.,NA in.,"					ABS Brakes",4-Wheel,P205/55HR16,P205/55HR16,16.00 in.,16.00 in.,6.50 in.,6.50 in.,P205/55HR16,Compact,Steel,Steel,Steel,"					Tire Pressure Monitor","2,904 lbs.",13.20 gal.,75 lbs,750 lbs,,75 lbs,750 lbs,169.30 in.,70.1,57.90 in.,104.30 in.,61.00 in.,61.50 in.,5.50 in.,34.80 ft.,40.10 in.,42.00 in.,55.90 in.,53.10 in.,37.90 in.,34.60 in.,54.90 in.,51.00 in.,,,,
1223,15228,Hyundai,Elantra GT,2016,,, 6-speed manual, Front wheel drive,7.40 sec,,173 hp,6500,154 ft-lbs.,4700,4,2.00 L,, 6-speed manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,851 lbs.",13.20 gal.,,,,,,169.30 in.,70.1,57.90 in.,104.30 in.,,,5.50 in.,34.80 ft.,40.10 in.,42.00 in.,55.90 in.,53.10 in.,37.90 in.,34.60 in.,54.90 in.,51.00 in.,,,,
1224,49815,Hyundai,Equus,2016,4,5,Transmission: 8-Speed Automatic w/SHIFTRONIC -inc: manual shift mode,Rear Wheel Drive,4.92 sec,18 mpg,429 hp,6400,376 ft-lbs.,5000,8,5.00 L,"					Gas",Transmission: 8-Speed Automatic w/SHIFTRONIC -inc: manual shift mode,3.79,2.47,1.61,1.18,1,0.83,0.65,0.57,3.54,2.47,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",14.20 in.,12.40 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45VR19,P275/40VR19,19.00 in.,19.00 in.,8.00 in.,9.00 in.,P275/40VR19,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","4,553 lbs.",20.30 gal.,,,,,,203.10 in.,74.4,58.70 in.,119.90 in.,63.80 in.,64.10 in.,5.10 in.,39.60 ft.,38.70 in.,45.10 in.,59.10 in.,55.50 in.,37.70 in.,38.80 in.,58.00 in.,55.10 in.,,,,
1225,33412,Hyundai,Genesis,2016,4,5,Transmission: Electronic 8-Speed Auto w/SHIFTRONIC -inc: manual shift mode,All Wheel Drive,5.74 sec,19 mpg,311 hp,6000,293 ft-lbs.,5000,6,3.80 L,"					Gas",Transmission: Electronic 8-Speed Auto w/SHIFTRONIC -inc: manual shift mode,3.67,2.4,1.61,1.19,1,0.83,0.64,0.56,3.91,2.27,Multi-Link,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.60 in.,12.40 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45VR18,P245/45VR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P245/45VR18,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","4,295 lbs.",20.30 gal.,,,,,,196.50 in.,74.4,58.30 in.,118.50 in.,64.10 in.,65.30 in.,5.10 in.,36.20 ft.,41.10 in.,45.70 in.,58.30 in.,55.70 in.,38.20 in.,35.00 in.,57.10 in.,54.80 in.,,,,
1226,28309,Hyundai,Genesis Coupe,2016,2,4,"Transmission: 8-Speed Automatic w/SHIFTRONIC -inc: lockup torque converter and Paddle-shift, 3.909 Axle Ratio",Rear Wheel Drive,5.07 sec,19 mpg,348 hp,6400,295 ft-lbs.,5100,6,3.80 L,"					Gas","Transmission: 8-Speed Automatic w/SHIFTRONIC -inc: lockup torque converter and Paddle-shift, 3.909 Axle Ratio",3.96,2.47,1.61,1.18,1,0.83,0.65,0.56,3.91,2.27,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.40 in.,13.00 in.,NA in.,"					ABS Brakes",4-Wheel,P225/40YR19,P245/40YR19,19.00 in.,19.00 in.,8.00 in.,8.50 in.,P245/40YR19,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","3,503 lbs.",17.20 gal.,,,,,,182.30 in.,73.4,54.50 in.,111.00 in.,63.00 in.,63.60 in.,5.10 in.,37.40 ft.,39.20 in.,44.10 in.,56.70 in.,56.00 in.,34.60 in.,30.30 in.,52.80 in.,49.20 in.,,,,
1227,26041,Hyundai,Santa Fe,2016,4,7,Transmission: 6-Speed Automatic w/SHIFTRONIC -inc: OD lock-up torque converter and manual shift mode,All Wheel Drive,5.82 sec,20 mpg,290 hp,6400,252 ft-lbs.,5200,6,3.30 L,"					Gas",Transmission: 6-Speed Automatic w/SHIFTRONIC -inc: OD lock-up torque converter and manual shift mode,4.65,2.83,1.84,1.39,1,0.77,,,3.04,3.39,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,11.90 in.,NA in.,"					ABS Brakes",4-Wheel,P235/60TR18,P235/60TR18,18.00 in.,18.00 in.,7.50 in.,7.50 in.,P235/60TR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,085 lbs.",18.80 gal.,500 lbs,"5,000 lbs","5,000 lbs",500 lbs,"5,000 lbs",193.10 in.,74.2,66.50 in.,110.20 in.,64.10 in.,64.50 in.,7.30 in.,36.90 ft.,39.60 in.,41.30 in.,59.40 in.,56.70 in.,39.40 in.,41.30 in.,58.60 in.,55.40 in.,35.70 in.,31.50 in.,53.90 in.,44.10 in.
1228,20209,Hyundai,Santa Fe Sport,2016,4,5,Transmission: 6-Speed Automatic w/SHIFTRONIC -inc: lock-up torque converter and manual shift mode,Front Wheel Drive,7.97 sec,23 mpg,190 hp,6300,181 ft-lbs.,4250,4,2.40 L,"					Gas",Transmission: 6-Speed Automatic w/SHIFTRONIC -inc: lock-up torque converter and manual shift mode,4.64,2.83,1.84,1.39,1,0.77,,,3.65,3.38,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,11.90 in.,NA in.,"					ABS Brakes",4-Wheel,P235/65TR17,P235/65TR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P235/65TR17,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,459 lbs.",17.40 gal.,200 lbs,"2,000 lbs","2,000 lbs",200 lbs,"2,000 lbs",184.60 in.,74,66.10 in.,106.30 in.,64.30 in.,64.70 in.,7.30 in.,35.80 ft.,39.60 in.,41.30 in.,59.40 in.,56.70 in.,39.10 in.,39.40 in.,58.30 in.,55.40 in.,,,,
1229,19217,Hyundai,Sonata,2016,4,5,Transmission: 7-Speed EcoShift Dual Clutch (DCT) -inc: SHIFTRONIC manual shift mode and dry dual clutch,Front Wheel Drive,7.57 sec,32 mpg,178 hp,5500,195 ft-lbs.,1500,4,1.60 L,"					Gas",Transmission: 7-Speed EcoShift Dual Clutch (DCT) -inc: SHIFTRONIC manual shift mode and dry dual clutch,3.93,2.32,2.04,1.07,0.82,0.88,0.72,,4.29,5.3,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.00 in.,11.20 in.,NA in.,"					ABS Brakes",4-Wheel,P205/65HR16,P205/65HR16,16.00 in.,16.00 in.,6.50 in.,6.50 in.,P205/65HR16,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,270 lbs.",18.50 gal.,,,,,,191.10 in.,73.4,58.10 in.,110.40 in.,63.50 in.,63.80 in.,5.30 in.,35.80 ft.,40.40 in.,45.50 in.,57.90 in.,55.30 in.,38.00 in.,35.60 in.,56.50 in.,56.10 in.,,,,
1230,24381,Hyundai,Sonata Hybrid,2016,4,5,Transmission: 6-Speed Automatic,Front Wheel Drive,8.65 sec,41 mpg,193 hp,6000,140 ft-lbs.,5000,4,2.00 L,"					Gas",Transmission: 6-Speed Automatic,4.64,2.83,1.84,1.39,1,0.77,,,3.32,3.38,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.00 in.,11.20 in.,NA in.,"					ABS Brakes",4-Wheel,P215/55VR17,P215/55VR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P215/55VR17,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,560 lbs.",15.90 gal.,,,,,,191.10 in.,73.4,57.90 in.,110.40 in.,63.10 in.,63.30 in.,5.10 in.,35.60 ft.,40.00 in.,45.50 in.,57.90 in.,55.30 in.,38.00 in.,35.60 in.,56.50 in.,56.10 in.,,,,
1231,,Hyundai,Sonata Plug-in Hybrid,2016,,, 6-speed shiftable automatic, Front wheel drive,8.76 sec,,202 hp,6000,140 ft-lbs.,5000,4,2.00 L,"					Hybrid", 6-speed shiftable automatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,787 lbs.",14.50 gal.,,,,,,191.10 in.,73.4,57.90 in.,110.40 in.,,,,35.60 ft.,40.40 in.,45.50 in.,57.90 in.,55.30 in.,38.00 in.,35.60 in.,56.50 in.,56.10 in.,,,,
1232,20695,Hyundai,Tucson,2016,4,5,Transmission: 7-Speed EcoShift Dual Clutch (DCT),All Wheel Drive,7.14 sec,27 mpg,175 hp,5500,195 ft-lbs.,1500,4,1.60 L,"					Gas",Transmission: 7-Speed EcoShift Dual Clutch (DCT),3.93,2.32,2.04,1.07,0.82,0.88,0.72,,3.58,5.3,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.00 in.,11.90 in.,NA in.,"					ABS Brakes",4-Wheel,P225/60HR17,P225/60HR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P225/60HR17,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,499 lbs.",16.40 gal.,100 lbs,"1,000 lbs","1,000 lbs",100 lbs,"1,000 lbs",176.20 in.,72.8,64.80 in.,105.10 in.,63.30 in.,63.80 in.,6.40 in.,34.90 ft.,39.60 in.,41.50 in.,57.10 in.,55.60 in.,39.20 in.,38.20 in.,55.50 in.,54.50 in.,,,,
1233,15471,Hyundai,Veloster,2016,3,4,"Transmission: 6-Speed EcoShift Dual Clutch -inc: paddle shifters, hillstart assist control, ignition key interlock system and electronic shift lock system",Front Wheel Drive,8.34 sec,31 mpg,132 hp,6300,120 ft-lbs.,4850,4,1.60 L,"					Gas","Transmission: 6-Speed EcoShift Dual Clutch -inc: paddle shifters, hillstart assist control, ignition key interlock system and electronic shift lock system",3.62,1.96,1.3,0.92,0.91,0.69,,,4.94,4.53,Strut,Torsion Beam,"					Front Disc Brakes","					Rear Disc Brakes",11.00 in.,10.30 in.,NA in.,"					ABS Brakes",4-Wheel,P215/45HR17,P215/45HR17,17.00 in.,17.00 in.,7.00 in.,7.00 in.,P215/45HR17,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","2,756 lbs.",13.20 gal.,,,,,,166.10 in.,70.5,55.10 in.,104.30 in.,61.50 in.,62.00 in.,5.60 in.,34.10 ft.,39.00 in.,43.90 in.,55.60 in.,53.20 in.,35.30 in.,31.70 in.,54.00 in.,52.60 in.,,,,
1234,29119,Infiniti,Q50,2016,4,5,Transmission: 7-Speed Automatic w/Manual Shift Mode -inc: downshift rev matching,All Wheel Drive,7.00 sec,24 mpg,208 hp,5500,258 ft-lbs.,1500,4,2.00 L,"					Gas",Transmission: 7-Speed Automatic w/Manual Shift Mode -inc: downshift rev matching,4.78,3.1,1.98,1.37,1,0.87,0.78,,2.94,3.86,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,12.10 in.,NA in.,"					ABS Brakes",4-Wheel,P225/55VR17,P225/55VR17,17.00 in.,17.00 in.,7.50 in.,7.50 in.,P225/55VR17,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,748 lbs.",20.00 gal.,,,,,,188.30 in.,71.8,57.20 in.,112.20 in.,59.80 in.,60.20 in.,,,40.20 in.,44.50 in.,56.70 in.,53.20 in.,37.50 in.,35.10 in.,56.10 in.,52.50 in.,,,,
1235,29038,Infiniti,QX50,2016,4,5,Transmission: 7-Speed Automatic -inc: Adaptive Shift Control (ASC) and manual shift mode w/Downshift Rev Matching (DRM),All Wheel Drive,5.28 sec,20 mpg,325 hp,7000,267 ft-lbs.,5200,6,3.70 L,"					Gas",Transmission: 7-Speed Automatic -inc: Adaptive Shift Control (ASC) and manual shift mode w/Downshift Rev Matching (DRM),4.92,3.19,2.04,1.41,1,0.86,0.77,,3.13,3.97,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,12.10 in.,NA in.,"					ABS Brakes",4-Wheel,P225/55VR18,P225/55VR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P225/55VR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,020 lbs.",20.00 gal.,,,,,,186.80 in.,71,62.70 in.,113.40 in.,60.40 in.,61.00 in.,6.50 in.,38.80 ft.,38.70 in.,44.30 in.,54.80 in.,52.90 in.,37.70 in.,35.30 in.,55.00 in.,49.40 in.,,,,
1236,42160,Infiniti,QX60,2016,4,7,,Front Wheel Drive,,26 mpg,250 hp,5600,243 ft-lbs.,3600,4,2.50 L,"					Gas",,,,,,,,,,5.17,1.77,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",12.60 in.,12.10 in.,NA in.,"					ABS Brakes",4-Wheel,P235/65TR18,P235/65TR18,18.00 in.,18.00 in.,7.50 in.,7.50 in.,P235/65TR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","4,558 lbs.",19.50 gal.,350 lbs,"3,500 lbs","3,500 lbs",350 lbs,"3,500 lbs",196.40 in.,77.2,68.80 in.,114.20 in.,65.70 in.,65.70 in.,6.50 in.,38.70 ft.,40.70 in.,42.30 in.,60.30 in.,56.80 in.,38.30 in.,41.70 in.,60.40 in.,55.80 in.,36.50 in.,30.80 in.,57.10 in.,42.00 in.
1237,51232,Infiniti,QX80,2016,4,7,"Transmission: 7-Speed Automatic -inc: Adaptive Shift Control (ASC), manual shift mode w/Downshift Rev Matching, snow and tow modes and hill start assist",Rear Wheel Drive,,16 mpg,400 hp,5800,413 ft-lbs.,4000,8,5.60 L,"					Gas","Transmission: 7-Speed Automatic -inc: Adaptive Shift Control (ASC), manual shift mode w/Downshift Rev Matching, snow and tow modes and hill start assist",4.89,3.17,2.03,1.41,1,0.86,0.78,,,4.04,Double Wishbone,Double Wishbone,"					Front Disc Brakes","					Rear Disc Brakes",13.80 in.,13.80 in.,NA in.,"					ABS Brakes",4-Wheel,P275/60HR20,P275/60HR20,20.00 in.,20.00 in.,8.00 in.,8.00 in.,P275/60HR20,Full-Size,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor",,26.00 gal.,850 lbs,"8,500 lbs","8,500 lbs",850 lbs,"8,500 lbs",208.30 in.,79.9,75.80 in.,121.10 in.,67.50 in.,67.90 in.,9.20 in.,41.60 ft.,39.90 in.,39.60 in.,63.80 in.,59.20 in.,40.00 in.,41.00 in.,63.50 in.,58.40 in.,36.80 in.,28.80 in.,60.50 in.,48.80 in.
1238,133650,Jaguar,F-TYPE,2016,2,2,Transmission: 8-Speed ZF Automatic w/QuickShift,Rear Wheel Drive,3.51 sec,,567 hp,6500,502 ft-lbs.,2500,8,5.00 L,"					Gas",Transmission: 8-Speed ZF Automatic w/QuickShift,4.71,3.14,2.11,1.67,1.28,1,0.84,0.67,3.31,3.32,Double Wishbone,Double Wishbone,"					Front Disc Brakes","					Rear Disc Brakes",15.70 in.,15.00 in.,NA in.,"					ABS Brakes",4-Wheel,P255/35YR20,P295/30YR20,20.00 in.,20.00 in.,9.00 in.,10.50 in.,P295/30YR20,NA,Aluminum,Aluminum,NA,"					Tire Pressure Monitor","3,495 lbs.",15.80 gal.,,,,,,178.00 in.,75.7,50.30 in.,103.20 in.,62.80 in.,64.90 in.,4.30 in.,35.00 ft.,37.00 in.,43.00 in.,56.50 in.,,,,,,,,,
1239,44469,Jaguar,XF,2016,4,5,"Transmission: Electronic 8-Speed ZF Automatic -inc: ZF 8HP70, Jaguar Sequential Shift, drive and sport modes and steering wheel mounted shift paddles",All Wheel Drive,4.69 sec,23 mpg,340 hp,6500,332 ft-lbs.,3500,6,3.00 L,"					Gas","Transmission: Electronic 8-Speed ZF Automatic -inc: ZF 8HP70, Jaguar Sequential Shift, drive and sport modes and steering wheel mounted shift paddles",4.7,3.13,2.1,1.67,1.28,1,0.84,0.67,3.23,3.3,Double Wishbone,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.80 in.,12.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45HR18,P245/45HR18,18.00 in.,18.00 in.,8.00 in.,8.00 in.,P245/45HR18,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","3,880 lbs.",19.50 gal.,,,,,,195.00 in.,74,57.40 in.,116.50 in.,63.20 in.,62.80 in.,4.10 in.,38.10 ft.,37.50 in.,44.40 in.,57.00 in.,,38.10 in.,37.20 in.,54.90 in.,,,,,
1240,63099,Jaguar,XJ,2016,4,5,Transmission: 8 Speed ZF 8HP70 Automatic -inc: Jaguar Sequential Shift w/drive and sport modes,All Wheel Drive,4.90 sec,20 mpg,340 hp,6500,332 ft-lbs.,3500,6,3.00 L,"					Gas",Transmission: 8 Speed ZF 8HP70 Automatic -inc: Jaguar Sequential Shift w/drive and sport modes,4.71,3.14,2.11,1.67,1.29,1,0.84,0.67,2.73,3.32,Double Wishbone,Double Wishbone,"					Front Disc Brakes","					Rear Disc Brakes",14.00 in.,12.80 in.,NA in.,"					ABS Brakes",4-Wheel,P245/45HR19,P275/40HR19,19.00 in.,19.00 in.,9.00 in.,10.00 in.,P275/40HR19,Compact,Aluminum,Aluminum,Aluminum,"					Tire Pressure Monitor","4,112 lbs.",21.10 gal.,,,,,,202.00 in.,74.8,57.50 in.,119.40 in.,64.00 in.,63.10 in.,,40.70 ft.,,41.50 in.,,,,38.90 in.,,,,,,
1241,22108,Jeep,Cherokee,2016,4,5,Transmission: 9-Speed 948TE Automatic 1 Speed PTU,Four Wheel Drive,7.48 sec,24 mpg,184 hp,6400,171 ft-lbs.,4600,4,2.40 L,"					Gas",Transmission: 9-Speed 948TE Automatic 1 Speed PTU,4.7,2.84,1.91,1.38,1,0.81,0.7,0.58,3.73,3.81,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",13.00 in.,12.60 in.,NA in.,"					ABS Brakes",4-Wheel,P225/60TR18,P225/60TR18,18.00 in.,18.00 in.,7.00 in.,7.00 in.,P225/60TR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,953 lbs.",15.80 gal.,200 lbs,"2,000 lbs","2,000 lbs",200 lbs,"2,000 lbs",182.00 in.,73.2,66.20 in.,106.30 in.,62.20 in.,61.90 in.,8.20 in.,37.70 ft.,37.90 in.,41.10 in.,57.60 in.,53.80 in.,38.50 in.,40.30 in.,55.10 in.,49.90 in.,,,,
1242,17572,Jeep,Compass,2016,4,5,"Transmission: 6-Speed Automatic -inc: AutoStick Automatic Transmission, Tip Start",Four Wheel Drive,7.96 sec,22 mpg,172 hp,6000,165 ft-lbs.,4400,4,2.40 L,"					Gas","Transmission: 6-Speed Automatic -inc: AutoStick Automatic Transmission, Tip Start",4.21,2.64,1.8,1.39,1,0.77,,,3.37,3.29,Strut,Multi-Link,"					Front Disc Brakes","					Rear Disc Brakes",11.50 in.,10.30 in.,NA in.,"					ABS Brakes",4-Wheel,P215/55TR18,P215/55TR18,18.00 in.,18.00 in.,7.00 in.,7.00 in.,P215/55TR18,Compact,Aluminum,Aluminum,Steel,"					Tire Pressure Monitor","3,343 lbs.",13.50 gal.,100 lbs,"1,000 lbs","1,000 lbs",100 lbs,"1,000 lbs",175.10 in.,71.4,65.00 in.,103.70 in.,59.80 in.,59.80 in.,8.10 in.,35.60 ft.,39.90 in.,40.60 in.,54.60 in.,52.30 in.,39.90 in.,39.40 in.,54.00 in.,51.00 in.,,,,
