Index,Price,Make,Model,Year,Passenger Doors,Passenger Capacity,Transmission,0-60 mph,EPA mileage (combined),Horsepower,Horsepower RPM,Torque,Torque RPM,Cylinders,Base engine size,First Gear Ratio,Second Gear Ratio,Third Gear Ratio,Fourth Gear Ratio,Fifth Gear Ratio,Sixth Gear Ratio,Seventh Gear Ratio,Eighth Gear Ratio,Final Drive Axle Ratio,Reverse Ratio,Front Suspension Type,Rear Suspension Type,Front Brake Rotor Diameter,Rear Brake Rotor Diameter,Front Tire Size,Rear Tire Size,Front Wheel Diameter,Rear Wheel Diameter,Front Wheel Width,Rear Wheel Width,Rear Tire Size.1,Spare Tire Size,Front Wheel Material,Rear Wheel Material,Spare Wheel Material,Curb weight,Fuel tank capacity,Length,Width,Height,Wheelbase,Front track,Rear track,Turning circle,Front head room,Front leg room,Front shoulder room,Front hip room,Rear head room,Rear leg room,Rear shoulder room,Rear hip room,4WD,AWD,FWD,RWD,Diesel,Electric,Flex Fuel,Gas,Hybrid,					Rear Disc Brakes,					Rear Drum Brakes
366,52900.0,GMC,Sierra 1500,2018,4,6,"Transmission, 8-speed automatic, electronically controlled with overdrive and tow/haul mode. Includes Cruise Grade Braking and Powertrain Grade Braking",5.82,18.0,355.0,5600.0,383.0,4100.0,8.0,5.3,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,Independent,2-Stage Multi-Leaf,12.841176470588236,12.841176470588236,P275/55R20,P275/55R20,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P275/55R20,P265/70R17,Aluminum,Aluminum,Steel,4304.53,26.0,197.87,80.0,74.17,143.5,62.57762002042901,62.647875383043925,47.2,42.8,45.27,66.03,60.73,40.5,40.93,65.73,60.27,0,0,0,1,0,0,0,1,0,1,0
367,56400.0,GMC,Sierra 2500HD,2018,4,5,"Transmission, 6-speed automatic, heavy-duty, electronically controlled with overdrive and tow/haul mode. Includes Cruise Grade Braking and Powertrain Grade Braking (Requires (L96) Vortec 6.0L V8 SFI engine or (LC8) 6.0L V8 SFI Gaseous CNG/LPG capable engine.)",5.76,24.295010845986983,360.0,5400.0,380.0,4200.0,8.0,6.0,4.03,2.36,1.53,1.15,0.85,0.67,0.77,0.66,3.8,3.06,Torsion Bar,Multi-Leaf,12.841176470588236,12.841176470588236,LT265/70R18E,LT265/70R18E,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,LT265/70R18E,,Aluminum,Aluminum,Steel,4473.38,36.0,201.67,80.51,78.27,153.7,62.57762002042901,62.647875383043925,51.5,42.8,45.27,64.84,60.73,40.5,40.93,64.33,60.24,0,0,0,1,0,0,0,1,0,1,0
368,39300.0,GMC,Terrain,2018,4,5,"Transmission, 9-speed automatic 9T50, electronically-controlled with overdrive",6.58,23.0,252.0,5500.0,260.0,,4.0,2.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.17,3.36,MacPherson Strut,4-Link,12.841176470588236,12.841176470588236,P235/50R19,P235/50R19,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P235/50R19,T125/70R17,Aluminum,Aluminum,Steel,3801.0,15.6,182.3,72.4,65.4,107.3,62.2,62.2,41.6,40.0,40.9,57.2,54.4,38.5,39.7,55.6,51.8,0,1,0,0,0,0,0,1,0,1,0
369,66200.0,GMC,Yukon,2018,4,7,"Transmission, 10-speed automatic electronically controlled with overdrive, tow/haul mode and tap up/tap down shifting",5.03,17.0,420.0,5600.0,460.0,4100.0,8.0,6.2,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,Coil-Over Shock,Multi-Link,12.841176470588236,12.841176470588236,P275/55R20,P275/55R20,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P275/55R20,P265/70R17,Aluminum,Aluminum,Steel,4314.0,26.0,198.08,80.5,74.4,116.0,62.57762002042901,62.647875383043925,39.0,42.8,45.3,64.8,60.8,38.7,39.0,65.1,60.3,0,0,0,1,0,0,0,1,0,1,0
370,68900.0,GMC,Yukon XL,2018,4,7,"Transmission, 10-speed automatic electronically controlled with overdrive, tow/haul mode and tap up/tap down shifting",5.03,17.0,420.0,5600.0,460.0,4100.0,8.0,6.2,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.82,Coil-Over Shock,Multi-Link,12.841176470588236,12.841176470588236,P275/55R20,P275/55R20,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,P275/55R20,P265/70R17,Aluminum,Aluminum,Steel,4314.0,31.0,198.08,80.5,74.4,130.0,62.57762002042901,62.647875383043925,43.0,42.8,45.3,64.8,60.8,39.1,39.7,65.1,60.3,0,0,0,1,0,0,0,1,0,1,0
371,23570.0,Honda,Accord,2018,4,5, Continuously variable-speed automatic,7.89,24.295010845986983,192.0,5500.0,192.0,1600.0,4.0,1.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,,,12.841176470588236,12.841176470588236,,,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,,,,,,3131.0,14.8,192.2,73.3,57.1,111.4,62.57762002042901,62.647875383043925,38.1,39.5,42.3,58.3,55.3,37.3,40.4,56.5,55.0,0,0,1,0,0,0,0,1,0,0,0
372,31440.0,Honda,Accord Hybrid,2018,4,5,,7.56,47.0,212.0,6200.0,129.0,3500.0,4.0,2.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.42,8.4,Strut,Multi-Link,11.5,11.1,P225/50VR17,P225/50VR17,17.0,17.0,7.5,7.5,P225/50VR17,,Aluminum,Aluminum,,3400.0,12.8,192.2,73.3,57.1,111.4,63.0,63.4,38.1,37.5,42.3,58.3,55.3,37.2,40.4,55.0,55.0,0,0,1,0,0,0,0,1,0,1,0
373,27470.0,Honda,Accord Sedan,2018,4,5,,7.8,33.0,192.0,5500.0,192.0,1600.0,4.0,1.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.24,2.65,Strut,Multi-Link,11.5,11.1,P225/50VR17,P225/50VR17,17.0,17.0,7.5,7.5,P225/50VR17,Compact,Aluminum,Aluminum,Steel,3199.0,14.8,192.2,73.3,57.1,111.4,63.0,63.4,38.1,37.5,42.3,58.3,55.3,37.2,40.4,56.5,55.0,0,0,1,0,0,0,0,1,0,1,0
374,22340.0,Honda,Civic,2018,4,5,,8.22,34.0,158.0,6500.0,138.0,4200.0,4.0,2.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,4.68,2.71,Strut,Multi-Link,11.1,10.2,P215/55HR16,P215/55HR16,16.0,16.0,7.0,7.0,P215/55HR16,Compact,Aluminum,Aluminum,Steel,2799.0,12.4,182.3,70.8,55.7,106.3,60.9,61.5,35.7,37.5,42.3,57.0,53.7,36.8,37.4,55.0,47.3,0,0,1,0,0,0,0,1,0,1,0
375,23725.0,Honda,Civic Coupe,2018,2,5,,8.02,35.0,174.0,6000.0,162.0,1700.0,4.0,1.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,4.81,1.86,Strut,Multi-Link,11.1,10.2,P215/50HR17,P215/50HR17,17.0,17.0,7.0,7.0,P215/50HR17,Compact,Aluminum,Aluminum,Steel,2900.0,12.4,176.9,70.8,54.9,106.3,60.9,61.5,35.7,36.5,42.3,56.9,54.1,34.5,35.9,52.6,48.1,0,0,1,0,0,0,0,1,0,1,0
376,24250.0,Honda,Civic Hatchback,2018,4,5,,8.02,34.0,174.0,6000.0,162.0,1700.0,4.0,1.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,4.81,1.86,Strut,Multi-Link,11.1,10.2,P215/50HR17,P215/50HR17,17.0,17.0,7.0,7.0,P215/50HR17,Compact,Aluminum,Aluminum,Steel,2961.0,12.4,177.9,70.8,56.5,106.3,60.9,61.5,35.7,37.6,42.3,57.0,57.0,37.4,36.0,55.0,48.8,0,0,1,0,0,0,0,1,0,1,0
377,24300.0,Honda,Civic Si Coupe,2018,2,5,Transmission: 6-Speed Manual -inc: helical limited-slip differential,6.58,32.0,205.0,5700.0,192.0,2100.0,4.0,1.5,3.64,2.08,1.36,1.02,0.83,0.69,0.77,0.66,4.11,3.67,Strut,Multi-Link,12.3,11.1,P235/40YR18,P235/40YR18,18.0,18.0,7.5,7.5,P235/40YR18,Compact,Aluminum,Aluminum,,2889.0,12.4,177.3,70.9,54.7,106.3,60.5,61.2,37.8,36.5,42.3,56.9,54.1,34.5,35.9,52.6,48.1,0,0,1,0,0,0,0,1,0,1,0
378,24300.0,Honda,Civic Si Sedan,2018,4,5,Transmission: 6-Speed Manual -inc: helical limited-slip differential,6.61,32.0,205.0,5700.0,192.0,2100.0,4.0,1.5,3.64,2.08,1.36,1.02,0.83,0.69,0.77,0.66,4.11,3.67,Strut,Multi-Link,12.3,11.1,P235/40YR18,P235/40YR18,18.0,18.0,7.611052631578947,7.863157894736842,P235/40YR18,Compact,Aluminum,Aluminum,,2906.0,12.4,182.8,70.8,55.5,106.3,60.5,61.2,37.8,37.5,42.3,56.9,53.7,36.8,37.4,55.0,47.3,0,0,1,0,0,0,0,1,0,1,0
379,34700.0,Honda,Civic Type R,2018,4,4,"Transmission: 6-Speed Manual w/Rev-Match Control -inc: lightweight single-mass flywheel, helical limited-slip differential and three-mode drive system",5.16,25.0,306.0,6500.0,295.0,2500.0,4.0,2.0,3.62,2.12,1.53,1.12,0.91,0.73,0.77,0.66,4.11,3.76,Strut,Multi-Link,13.8,12.0,P245/30YR20,P245/30YR20,20.0,20.0,8.5,8.5,P245/30YR20,,Aluminum,Aluminum,,3117.0,12.4,179.4,73.9,56.5,106.3,63.0,62.7,39.5,39.3,42.3,56.9,53.7,37.4,35.9,55.0,48.8,0,0,1,0,0,0,0,1,0,1,0
380,33400.0,Honda,Clarity,2018,4,5,Transmission: Fixed Single-Speed Direct Drive -inc: sport mode and shift-by-wire (SBW),10.46,26.944628510478363,174.0,4501.0,221.0,3500.0,4.0,,2.43,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.83,9.33,Strut,Multi-Link,12.3,12.2,P235/45VR18,P235/45VR18,18.0,18.0,8.0,8.0,P235/45VR18,,Aluminum,Aluminum,,4134.0,37.3,192.7,73.9,58.2,108.3,62.2,62.5,38.4,39.1,42.2,59.6,55.6,37.1,36.7,57.2,55.6,0,0,1,0,0,1,0,0,0,1,0
381,34290.0,Honda,Clarity Electric,2018,4,5,"Transmission: Fixed Single-Speed Direct Drive -inc: sport, normal and Econ driving modes and shift-by-wire (SBW)",10.86,67.0,161.0,4000.0,221.0,3500.0,4.0,,2.43,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.83,9.33,Strut,Multi-Link,12.3,12.2,P235/45VR18,P235/45VR18,18.0,18.0,8.0,8.0,P235/45VR18,,Aluminum,Aluminum,,4024.0,18.463162393162396,192.7,73.9,58.2,108.3,62.2,62.5,38.4,39.1,42.2,59.6,55.6,37.1,36.7,57.2,55.6,0,0,1,0,0,1,0,0,0,1,0
382,33400.0,Honda,Clarity Plug-In Hybrid,2018,4,5,,7.56,24.295010845986983,212.0,5500.0,99.0,5000.0,4.0,1.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.42,3.36,Strut,Multi-Link,12.3,12.2,P235/45VR18,P235/45VR18,18.0,18.0,8.0,8.0,P235/45VR18,,Aluminum,Aluminum,,4052.0,7.0,192.7,73.9,58.2,108.3,62.2,62.5,38.4,39.1,42.2,59.7,55.8,37.1,36.6,57.3,55.6,0,0,1,0,0,0,0,1,0,1,0
383,27050.0,Honda,CR-V,2018,4,5,,7.83,30.0,190.0,5600.0,179.0,2000.0,4.0,1.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,5.64,2.65,Strut,Multi-Link,11.1,10.2,P235/60HR18,P235/60HR18,18.0,18.0,7.0,7.0,P235/60HR18,Compact,Aluminum,Aluminum,Steel,3358.0,14.0,180.6,73.0,66.1,104.7,63.0,63.7,37.4,38.0,41.3,57.9,55.1,39.1,40.4,55.6,49.5,0,0,1,0,0,0,0,1,0,1,0
384,18960.0,Honda,Fit,2018,4,5,,8.58,33.0,128.0,6600.0,113.0,4600.0,4.0,1.5,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,5.44,2.71,Strut,Torsion Beam,10.3,7.9,P185/55HR16,P185/55HR16,16.0,16.0,6.0,6.0,P185/55HR16,Compact,Aluminum,Aluminum,Steel,2644.0,10.6,161.4,67.0,60.0,99.6,58.3,58.0,35.1,38.0,41.4,54.8,51.5,37.6,39.3,52.6,45.1,0,0,1,0,0,0,0,1,0,0,1
385,22520.0,Honda,HR-V,2018,4,5,,8.42,31.0,141.0,6500.0,127.0,4300.0,4.0,1.8,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,5.44,2.71,Strut,Torsion Beam,11.5,11.1,P215/55VR17,P215/55VR17,17.0,17.0,6.5,6.5,P215/55VR17,Compact,Aluminum,Aluminum,Steel,2933.0,13.2,169.1,69.8,63.2,102.8,60.4,60.6,37.4,37.6,41.2,56.8,53.1,38.3,39.3,54.5,47.4,0,0,1,0,0,0,0,1,0,1,0
386,46770.0,Honda,Odyssey,2018,4,8,"Transmission: 10-Speed Automatic -inc: shift-by-wire (SBW), paddle shifters and idle stop",7.92,22.0,280.0,6000.0,262.0,4700.0,6.0,3.5,5.25,3.27,2.19,1.6,1.3,1.0,0.78,0.65,3.61,3.97,Strut,Multi-Link,12.6,13.0,P235/55HR19,P235/55HR19,19.0,19.0,7.5,7.5,P235/55HR19,Compact,Aluminum,Aluminum,Steel,4593.0,19.5,203.2,78.5,69.6,118.1,67.3,67.2,36.7,38.7,40.9,63.1,58.6,39.2,40.9,61.6,64.8,0,0,1,0,0,0,0,1,0,1,0
387,47470.0,Honda,Pilot,2018,4,7,Transmission: 9-Speed Automatic -inc: Shift-By-Wire (SBW) and paddle shifters,6.69,22.0,280.0,6000.0,262.0,4700.0,6.0,3.5,4.71,2.84,1.91,1.38,1.0,0.81,0.7,0.58,4.33,3.83,Strut,Multi-Link,12.6,13.0,P245/50HR20,P245/50HR20,20.0,20.0,8.0,8.0,P245/50HR20,Compact,Aluminum,Aluminum,Steel,4317.0,19.5,194.5,78.6,70.4,111.0,66.3,66.3,39.4,39.5,40.9,62.0,59.1,40.9,38.4,62.0,57.3,0,1,0,0,0,0,0,1,0,1,0
388,29730.0,Honda,Ridgeline,2018,4,5,Transmission: 6-Speed Automatic,6.73,22.0,280.0,6000.0,262.0,4700.0,6.0,3.5,3.36,2.1,1.49,1.06,0.75,0.56,0.77,0.66,3.8,2.27,Strut,Multi-Link,12.6,13.0,P245/60HR18,P245/60HR18,18.0,18.0,7.5,7.5,P245/60HR18,Compact,Aluminum,Aluminum,Steel,4141.03,19.5,194.18,78.6,70.2,125.2,62.57762002042901,62.647875383043925,44.4,40.1,40.9,62.0,59.1,38.8,36.7,61.5,56.6,0,0,1,0,0,0,0,1,0,1,0
389,18895.0,Hyundai,Accent,2018,4,5,Transmission: 6-Speed Automatic w/SHIFTRONIC -inc: hillstart assist control,9.4,32.0,130.0,6300.0,119.0,4850.0,4.0,1.6,4.4,2.73,1.84,1.39,1.0,0.77,0.77,0.66,3.06,3.44,Strut,Torsion Beam,11.0,12.841176470588236,P205/45HR17,P205/45HR17,17.0,17.0,6.5,6.5,P205/45HR17,Compact,Aluminum,Aluminum,Steel,2679.0,11.9,172.6,68.1,57.1,101.6,59.3,59.5,33.5,38.9,42.1,54.2,51.7,37.3,33.5,53.7,50.8,0,0,1,0,0,0,0,1,0,1,0
390,19350.0,Hyundai,Elantra,2018,4,5,Transmission: 6-Speed Manual,7.91,26.0,161.0,6200.0,150.0,4700.0,4.0,2.0,3.31,1.96,1.26,0.98,0.78,0.63,0.77,0.66,4.33,3.58,Strut,Torsion Beam,11.0,10.3,P225/45HR17,P225/45HR17,17.0,17.0,7.0,7.0,P225/45HR17,Compact,Aluminum,Aluminum,Steel,2901.0,14.0,170.9,70.7,57.7,104.3,61.1,61.5,34.8,39.1,42.2,56.2,55.75060643564357,38.5,34.8,55.4,54.273859649122805,0,0,1,0,0,0,0,1,0,1,0
391,19350.0,Hyundai,Elantra GT,2018,4,5, 6-speed manual,7.88,24.295010845986983,162.0,6200.0,150.0,4700.0,4.0,2.0,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,3.8,3.36,,,12.841176470588236,12.841176470588236,,,17.945549738219896,17.96649214659686,7.611052631578947,7.863157894736842,,,,,,2901.0,14.0,170.9,70.7,57.7,104.3,62.57762002042901,62.647875383043925,34.8,39.1,42.2,56.2,53.1,38.5,34.8,55.4,51.0,0,0,1,0,0,0,0,1,0,0,0
392,29500.0,Hyundai,IONIQ Electric,2018,4,5,Transmission: Single-Speed Reduction Gear,11.45,101.77777777777777,118.0,,218.0,,4.0,,4.21,2.6,1.76,1.31,1.01,0.81,0.77,0.66,7.41,3.36,Strut,Torsion Beam,11.0,11.2,P205/55HR16,P205/55HR16,16.0,16.0,6.5,6.5,P205/55HR16,,Aluminum,Aluminum,,3164.0,18.463162393162396,176.0,71.7,57.1,106.3,62.57762002042901,62.647875383043925,34.8,39.1,42.2,56.1,55.75060643564357,37.4,35.7,55.0,54.273859649122805,0,0,1,0,0,1,0,0,0,1,0
393,22200.0,Hyundai,IONIQ Hybrid,2018,4,5,Transmission: 6-Speed EcoShift Dual Clutch -inc: SHIFTRONIC,8.54,58.0,139.0,5700.0,109.0,4000.0,4.0,1.6,3.87,2.22,1.37,0.93,0.96,0.77,0.77,0.66,4.19,5.35,Strut,Multi-Link,11.0,10.3,P195/65HR15,P195/65HR15,15.0,15.0,6.0,6.0,P195/65HR15,,Aluminum,Aluminum,,2996.0,11.9,176.0,71.7,56.9,106.3,61.5,62.1,34.8,39.1,42.2,56.1,53.8,37.4,35.7,55.0,52.9,0,0,1,0,0,0,0,1,0,1,0
394,24950.0,Hyundai,Ioniq Plug-In Hybrid,2018,4,5,Transmission: 6-Speed EcoShift Dual Clutch -inc: SHIFTRONIC,9.22,52.0,139.0,5700.0,109.0,4000.0,4.0,1.6,3.87,2.22,1.37,0.93,0.96,0.77,0.77,0.66,3.8,5.35,Strut,Multi-Link,11.0,11.2,P205/55HR16,P205/55HR16,16.0,16.0,6.5,6.5,P205/55HR16,,Aluminum,Aluminum,,3318.0,11.4,176.0,71.7,56.9,106.3,61.2,61.8,34.8,39.1,42.2,56.1,53.8,37.4,35.7,55.0,52.9,0,0,1,0,0,0,0,1,0,1,0
395,26000.0,Hyundai,Kona,2018,4,5,Transmission: 7-Speed EcoShift Dual Clutch -inc: SHIFTRONIC manual shift mode,6.77,27.0,175.0,5500.0,195.0,1500.0,4.0,1.6,3.64,2.17,1.83,1.02,0.85,0.81,0.72,0.66,3.61,4.7,Strut,Multi-Link,12.0,11.2,P235/45HR18,P235/45HR18,18.0,18.0,7.5,7.5,P235/45HR18,Compact,Aluminum,Aluminum,Steel,3256.0,13.2,164.0,70.9,61.0,102.4,61.4,61.7,34.8,38.0,41.5,55.5,53.3,37.8,34.6,54.5,52.2,0,1,0,0,0,0,0,1,0,1,0
396,41300.0,Hyundai,Santa Fe,2018,4,6,Transmission: 6-Speed Automatic w/SHIFTRONIC -inc: OD lock-up torque converter and manual shift mode,5.91,24.295010845986983,290.0,6400.0,252.0,5200.0,6.0,3.3,4.65,2.83,1.84,1.39,1.0,0.77,0.77,0.66,3.04,3.39,Strut,Multi-Link,12.6,11.9,P235/55TR19,P235/55TR19,19.0,19.0,7.5,7.5,P235/55TR19,Compact,Aluminum,Aluminum,Steel,4169.0,18.8,193.1,74.2,66.5,110.2,64.1,64.5,36.9,39.9,41.3,59.4,56.7,39.4,40.4,58.3,55.4,0,1,0,0,0,0,0,1,0,1,0
397,32900.0,Hyundai,Santa Fe Sport,2018,4,5,Transmission: 6-Speed Automatic w/SHIFTRONIC -inc: lock-up torque converter and manual shift mode,6.48,22.0,240.0,6000.0,260.0,1450.0,4.0,2.0,4.77,2.95,1.92,1.42,1.0,0.77,0.77,0.66,3.51,3.39,Strut,Multi-Link,12.6,11.9,P235/60HR18,P235/60HR18,18.0,18.0,7.5,7.5,P235/60HR18,Compact,Aluminum,Aluminum,Steel,3898.0,17.4,185.0,74.0,66.1,106.3,64.1,64.5,35.8,39.6,41.3,59.4,56.7,39.1,39.4,58.3,55.4,0,1,0,0,0,0,0,1,0,1,0
398,22650.0,Hyundai,Sonata,2018,4,5,Transmission: 7-Speed EcoShift Dual Clutch (DCT) -inc: Electronically controlled w/dry dual clutch,7.48,31.0,178.0,5500.0,195.0,1500.0,4.0,1.6,3.93,2.32,2.04,1.07,0.82,0.88,0.72,0.66,4.29,5.3,Strut,Multi-Link,12.0,11.2,P205/65HR16,P205/65HR16,16.0,16.0,6.5,6.5,P205/65HR16,Compact,Aluminum,Aluminum,Steel,3219.0,18.5,191.1,73.4,58.1,110.4,63.5,63.8,35.8,40.4,45.5,57.9,55.3,38.0,35.6,56.5,56.1,0,0,1,0,0,0,0,1,0,1,0
399,33250.0,Hyundai,Sonata Hybrid,2018,4,5,Transmission: 6-Speed Automatic w/Drive Mode,7.68,39.0,202.0,6000.0,140.0,5000.0,4.0,2.0,4.64,2.83,1.84,1.39,1.0,0.77,0.77,0.66,3.51,3.38,Strut,Multi-Link,12.0,11.2,P215/55VR17,P215/55VR17,17.0,17.0,7.0,7.0,P215/55VR17,,Aluminum,Aluminum,,3634.47,14.5,191.1,73.4,57.9,110.4,62.57762002042901,62.647875383043925,35.6,40.4,45.5,57.9,55.3,38.0,35.6,56.5,56.1,0,0,1,0,0,0,0,1,0,1,0
400,30825.0,Hyundai,Tucson,2018,4,5,Transmission: 7-Speed EcoShift Dual Clutch (DCT),7.43,25.0,175.0,5500.0,195.0,1500.0,4.0,1.6,3.93,2.32,2.04,1.07,0.82,0.88,0.72,0.66,3.58,5.3,Strut,Multi-Link,12.0,11.9,P245/45HR19,P245/45HR19,19.0,19.0,7.5,7.5,P245/45HR19,Compact,Aluminum,Aluminum,Steel,3686.0,16.4,176.2,72.8,64.8,105.1,63.1,63.6,34.9,39.6,41.5,57.1,55.6,39.2,38.2,55.5,54.5,0,1,0,0,0,0,0,1,0,1,0
401,53550.0,Jaguar,E-PACE,2018,4,5,Transmission: ZF 9-Speed Automatic,7.01,24.0,246.0,5500.0,269.0,1200.0,4.0,2.0,4.71,2.84,1.91,1.38,1.0,0.81,0.7,0.58,4.54,3.83,Strut,Multi-Link,13.7,11.8,P245/45WR20,P245/45WR20,20.0,20.0,8.0,8.0,P245/45WR20,Compact,Aluminum,Aluminum,Steel,4035.0,18.1,173.0,74.7,64.9,105.6,64.4,64.4,39.1,39.2,40.1,56.1,55.75060643564357,38.2,35.1,55.8,54.273859649122805,0,1,0,0,0,0,0,1,0,1,0
402,46275.0,Jaguar,F-PACE,2018,4,5,Transmission: 8-Speed ZF Electronic Automatic,8.66,29.0,180.0,4000.0,318.0,1750.0,4.0,2.0,4.71,3.14,2.11,1.67,1.28,1.0,0.84,0.67,3.23,3.29,Double Wishbone,Multi-Link,12.8,12.8,P255/55HR19,P255/55HR19,19.0,19.0,8.5,8.5,P255/55HR19,Compact,Aluminum,Aluminum,Steel,3913.0,15.9,186.3,81.5,65.0,113.1,64.6,65.1,38.9,37.8,40.3,57.7,55.75060643564357,37.5,37.2,55.8,54.273859649122805,0,1,0,0,0,0,0,1,0,1,0
403,63000.0,Jaguar,F-TYPE,2018,2,2,Transmission: 8-Speed QuickShift ZF Automatic,5.61,26.0,296.0,5500.0,295.0,1500.0,4.0,2.0,4.71,3.14,2.11,1.67,1.28,1.0,0.84,0.67,3.55,3.32,Double Wishbone,Double Wishbone,14.0,12.8,P245/45YR18,P275/40YR18,18.0,18.0,8.5,9.5,P275/40YR18,,Aluminum,Aluminum,,3405.0,18.5,176.5,75.7,51.5,103.2,62.9,64.9,35.1,37.0,42.8,56.5,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,0,0,1,0,0,0,1,0,1,0
404,39725.0,Jaguar,XE,2018,4,5,"Transmission: Electronic 8-Speed ZF Automatic -inc: ZF 8HP45, JaguarDrive Control w/normal, eco, dynamic and rain/ice/snow mode, JaguarDrive Selector rotary gear selector and steering wheel mounted shift paddles",8.07,34.0,180.0,4000.0,318.0,1750.0,4.0,2.0,4.71,3.14,2.11,1.67,1.29,1.0,0.84,0.67,2.73,3.3,Double Wishbone,Multi-Link,12.4,11.8,P225/50HR17,P225/50HR17,17.0,17.0,7.0,7.0,P225/50HR17,Compact,Aluminum,Aluminum,Aluminum,3560.0,14.8,183.9,72.8,56.1,111.6,62.8,62.9,36.8,39.46846708746619,42.19028105167724,57.727636861313876,55.75060643564357,38.000994923857874,36.519989959839364,56.05663959390863,54.273859649122805,0,1,0,0,0,0,0,1,0,1,0
405,52275.0,Jaguar,XF,2018,4,5,"Transmission: 8-Speed ZF Automatic -inc: 8HP45, black gearshift change paddles",8.39,34.0,180.0,4000.0,318.0,1750.0,4.0,2.0,4.71,3.14,2.11,1.67,1.29,1.0,0.84,0.67,2.73,3.3,Double Wishbone,Multi-Link,12.8,12.8,P245/45HR18,P245/45HR18,18.0,18.0,8.0,8.0,P245/45HR18,Compact,Aluminum,Aluminum,Aluminum,3750.0,17.4,195.2,78.2,57.4,116.5,61.4,61.8,38.1,37.1,41.5,56.9,55.75060643564357,37.6,36.6,56.4,54.273859649122805,0,1,0,0,0,0,0,1,0,1,0
406,78300.0,Jaguar,XJ,2018,4,5,Transmission: Electronic 8-Speed ZF Automatic -inc: black gearshift change paddles,5.58,20.0,340.0,6500.0,332.0,3500.0,6.0,3.0,4.71,3.14,2.11,1.67,1.29,1.0,0.84,0.67,2.73,3.32,Double Wishbone,Double Wishbone,14.0,12.8,P245/45HR19,P275/40HR19,19.0,19.0,9.0,10.0,P275/40HR19,Compact,Aluminum,Aluminum,Aluminum,4112.0,21.1,202.0,74.8,57.5,119.4,64.0,63.1,40.7,39.46846708746619,41.5,57.727636861313876,55.75060643564357,38.000994923857874,38.9,56.05663959390863,54.273859649122805,0,1,0,0,0,0,0,1,0,1,0
407,25895.0,Jeep,Cherokee,2018,4,5,Transmission: 9-Speed 948TE Automatic,8.58,23.0,184.0,6400.0,171.0,4600.0,4.0,2.4,4.7,2.84,1.91,1.38,1.0,0.81,0.7,0.58,3.73,3.81,Strut,Multi-Link,13.0,12.6,P225/65TR17,P225/65TR17,17.0,17.0,7.0,7.0,P225/65TR17,Compact,Aluminum,Aluminum,Steel,3953.0,15.8,182.0,73.2,66.2,106.3,62.2,61.9,37.7,39.4,41.1,57.6,53.8,38.5,40.3,55.1,49.9,1,0,0,0,0,0,0,1,0,1,0
408,24395.0,Jeep,Compass,2018,4,5,Transmission: 9-Speed 9HP48 Automatic,7.67,25.0,180.0,6400.0,175.0,3900.0,4.0,2.4,4.7,2.84,1.91,1.38,1.0,0.81,0.7,0.58,3.83,3.81,Strut,Strut,12.0,11.0,P225/55HR18,P225/55HR18,18.0,18.0,7.0,7.0,P225/55HR18,,Aluminum,Aluminum,,3327.0,13.5,173.0,73.8,64.8,103.8,60.7,60.3,36.3,39.2,41.8,56.7,54.1,38.5,38.3,55.1,49.2,1,0,0,0,0,0,0,1,0,1,0
